store_id,dept_id,rmsse,params
WI_1,HOBBIES_2,0.7977933202034312,"{'changepoint_range': 0.95, 'changepoint_prior_scale': 0.0010192079763757847, 'holidays_prior_scale': 16.788905467520948, 'seasonality_mode': 'multiplicative', 'yearly_order': 17, 'monthly_order': 4, 'weekly_order': 17, 'yearly_prior_scale': 3.8956358291999185, 'monthly_prior_scale': 0.15278791264930153, 'weekly_prior_scale': 1.0040411256012731, 'snap_mode': 'additive', 'price_mode': 'additive', 'dom_mode': 'additive'}"
WI_1,HOUSEHOLD_1,0.5140443494231212,"{'changepoint_range': 1.0, 'changepoint_prior_scale': 0.02201171754737277, 'holidays_prior_scale': 2.991053153235607, 'seasonality_mode': 'multiplicative', 'yearly_order': 6, 'monthly_order': 3, 'weekly_order': 15, 'yearly_prior_scale': 0.7030405363595266, 'monthly_prior_scale': 0.9665023840492758, 'weekly_prior_scale': 2.6867381706919433, 'snap_mode': 'additive', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_1,HOUSEHOLD_2,0.5201368008787665,"{'changepoint_range': 1.0, 'changepoint_prior_scale': 0.20901108144649713, 'holidays_prior_scale': 0.49963713608412363, 'seasonality_mode': 'multiplicative', 'yearly_order': 5, 'monthly_order': 7, 'weekly_order': 20, 'yearly_prior_scale': 1.194684981491681, 'monthly_prior_scale': 10.38696199609299, 'weekly_prior_scale': 2.059503181834351, 'snap_mode': 'multiplicative', 'price_mode': 'multiplicative', 'dom_mode': 'multiplicative'}"
WI_2,FOODS_1,1.1303668138942518,"{'changepoint_range': 0.8999999999999999, 'changepoint_prior_scale': 0.4106008617392465, 'holidays_prior_scale': 1.0444383560223476, 'seasonality_mode': 'multiplicative', 'yearly_order': 13, 'monthly_order': 5, 'weekly_order': 9, 'yearly_prior_scale': 2.24989729447092, 'monthly_prior_scale': 11.041318794573025, 'weekly_prior_scale': 4.051595036890173, 'snap_mode': 'additive', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_2,FOODS_2,0.7195074549223995,"{'changepoint_range': 1.0, 'changepoint_prior_scale': 0.06132764590013528, 'holidays_prior_scale': 0.15664714471847233, 'seasonality_mode': 'multiplicative', 'yearly_order': 2, 'monthly_order': 17, 'weekly_order': 8, 'yearly_prior_scale': 0.4071727088828788, 'monthly_prior_scale': 4.1087906464930954, 'weekly_prior_scale': 1.3894496925072932, 'snap_mode': 'multiplicative', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_2,FOODS_3,0.5051205109657892,"{'changepoint_range': 0.95, 'changepoint_prior_scale': 0.10300139911484688, 'holidays_prior_scale': 6.798915196302932, 'seasonality_mode': 'multiplicative', 'yearly_order': 7, 'monthly_order': 1, 'weekly_order': 19, 'yearly_prior_scale': 5.188308155931898, 'monthly_prior_scale': 4.337728978747007, 'weekly_prior_scale': 2.9066312151013824, 'snap_mode': 'multiplicative', 'price_mode': 'additive', 'dom_mode': 'additive'}"
WI_2,HOBBIES_1,0.5619635809474433,"{'changepoint_range': 0.75, 'changepoint_prior_scale': 0.02961863721135907, 'holidays_prior_scale': 3.5159125944424146, 'seasonality_mode': 'multiplicative', 'yearly_order': 4, 'monthly_order': 4, 'weekly_order': 20, 'yearly_prior_scale': 1.1253558308963867, 'monthly_prior_scale': 1.1860906064456957, 'weekly_prior_scale': 19.428257705720878, 'snap_mode': 'multiplicative', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_2,HOBBIES_2,1.0961161036255012,"{'changepoint_range': 0.7, 'changepoint_prior_scale': 0.001302949763009658, 'holidays_prior_scale': 3.4840959813166514, 'seasonality_mode': 'additive', 'yearly_order': 7, 'monthly_order': 3, 'weekly_order': 8, 'yearly_prior_scale': 8.908788993257534, 'monthly_prior_scale': 0.2083261500468972, 'weekly_prior_scale': 3.3029329828847693, 'snap_mode': 'multiplicative', 'price_mode': 'additive', 'dom_mode': 'additive'}"
WI_2,HOUSEHOLD_1,0.752065769634836,"{'changepoint_range': 0.85, 'changepoint_prior_scale': 0.6875753565401748, 'holidays_prior_scale': 0.14613722362935186, 'seasonality_mode': 'multiplicative', 'yearly_order': 18, 'monthly_order': 4, 'weekly_order': 16, 'yearly_prior_scale': 0.1409747692828312, 'monthly_prior_scale': 2.2728317882340625, 'weekly_prior_scale': 1.1764922348579907, 'snap_mode': 'additive', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_2,HOUSEHOLD_2,0.7494125275391803,"{'changepoint_range': 1.0, 'changepoint_prior_scale': 0.976256073138221, 'holidays_prior_scale': 5.0370922783075525, 'seasonality_mode': 'additive', 'yearly_order': 4, 'monthly_order': 1, 'weekly_order': 12, 'yearly_prior_scale': 0.47046603806056136, 'monthly_prior_scale': 0.15602315956859963, 'weekly_prior_scale': 1.1988392762303692, 'snap_mode': 'multiplicative', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_3,FOODS_1,0.6860882753287223,"{'changepoint_range': 0.7, 'changepoint_prior_scale': 0.38234444275868834, 'holidays_prior_scale': 0.5918959193565744, 'seasonality_mode': 'multiplicative', 'yearly_order': 19, 'monthly_order': 14, 'weekly_order': 11, 'yearly_prior_scale': 0.1857159087566977, 'monthly_prior_scale': 0.5321520782186356, 'weekly_prior_scale': 3.701805937958261, 'snap_mode': 'additive', 'price_mode': 'additive', 'dom_mode': 'multiplicative'}"
WI_3,FOODS_2,0.5132547563448877,"{'changepoint_range': 1.0, 'changepoint_prior_scale': 0.16676786366448518, 'holidays_prior_scale': 0.4304913377433533, 'seasonality_mode': 'multiplicative', 'yearly_order': 5, 'monthly_order': 12, 'weekly_order': 19, 'yearly_prior_scale': 13.057194165642747, 'monthly_prior_scale': 7.778468605087991, 'weekly_prior_scale': 1.6102739842692666, 'snap_mode': 'additive', 'price_mode': 'additive', 'dom_mode': 'multiplicative'}"
WI_3,FOODS_3,0.35602090543278686,"{'changepoint_range': 0.8999999999999999, 'changepoint_prior_scale': 0.09927993871993777, 'holidays_prior_scale': 2.2918266092870794, 'seasonality_mode': 'multiplicative', 'yearly_order': 4, 'monthly_order': 10, 'weekly_order': 14, 'yearly_prior_scale': 0.5062199162807925, 'monthly_prior_scale': 13.04312289467232, 'weekly_prior_scale': 11.75566006238421, 'snap_mode': 'additive', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_3,HOBBIES_1,0.7361097583120928,"{'changepoint_range': 0.85, 'changepoint_prior_scale': 0.02834827833459346, 'holidays_prior_scale': 0.3635907379559218, 'seasonality_mode': 'multiplicative', 'yearly_order': 1, 'monthly_order': 17, 'weekly_order': 8, 'yearly_prior_scale': 1.1095492648196899, 'monthly_prior_scale': 0.15472473637311027, 'weekly_prior_scale': 1.4450008281951217, 'snap_mode': 'additive', 'price_mode': 'additive', 'dom_mode': 'additive'}"
WI_3,HOBBIES_2,0.7881531552126194,"{'changepoint_range': 0.75, 'changepoint_prior_scale': 0.014279833831042452, 'holidays_prior_scale': 19.773853066052506, 'seasonality_mode': 'multiplicative', 'yearly_order': 11, 'monthly_order': 2, 'weekly_order': 7, 'yearly_prior_scale': 0.4043922554349015, 'monthly_prior_scale': 0.9507403022181405, 'weekly_prior_scale': 0.8781499949710049, 'snap_mode': 'additive', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_3,HOUSEHOLD_1,0.5389560755334707,"{'changepoint_range': 0.75, 'changepoint_prior_scale': 0.2808379309658784, 'holidays_prior_scale': 7.459219864823433, 'seasonality_mode': 'multiplicative', 'yearly_order': 11, 'monthly_order': 20, 'weekly_order': 19, 'yearly_prior_scale': 0.7333617076863118, 'monthly_prior_scale': 0.10072347392179008, 'weekly_prior_scale': 14.037553287236385, 'snap_mode': 'multiplicative', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
WI_3,HOUSEHOLD_2,0.6185097892198491,"{'changepoint_range': 0.8999999999999999, 'changepoint_prior_scale': 0.12978888190936672, 'holidays_prior_scale': 15.97042043976129, 'seasonality_mode': 'multiplicative', 'yearly_order': 8, 'monthly_order': 10, 'weekly_order': 18, 'yearly_prior_scale': 2.0389219809607386, 'monthly_prior_scale': 0.7005055044030719, 'weekly_prior_scale': 1.241428542758569, 'snap_mode': 'multiplicative', 'price_mode': 'multiplicative', 'dom_mode': 'additive'}"
